bgg_id,image
17308,https://cf.geekdo-images.com/oxYk0eD9g94yvK96mS3rZA__original/img/AvGLWmzCI1YNeKb0ReCiwlg3qIc=/0x0/filters:format(jpeg)/pic4890197.jpg
17309,
17310,https://cf.geekdo-images.com/3EZsg1dg4VdUwqJEbuzyZA__original/img/q4uJYI-6tu0Nyn5FxtPxf_bA980=/0x0/filters:format(jpeg)/pic74127.jpg
17311,
17312,https://cf.geekdo-images.com/qKrn-h6sg9OX4AF3vCevKg__original/img/ZWFeex6bfvlFUM_3NQM-8BhCvTU=/0x0/filters:format(jpeg)/pic76626.jpg
17313,
17314,https://cf.geekdo-images.com/gvVsLU2I1O9PZUwcRComvg__original/img/bOHuv9yuwVF-xPiDXBU-mnKH5Bo=/0x0/filters:format(jpeg)/pic88691.jpg
17315,
17316,https://cf.geekdo-images.com/4Oxtm6bbF50bUI7Zyc3qIA__original/img/Nu6nbCoWS0TMjhkrfkSCKIjq0wM=/0x0/filters:format(jpeg)/pic305285.jpg
17319,
17320,https://cf.geekdo-images.com/7OorK2eby0HOjkqYB9lXMA__original/img/db0MGuAP2KOEHhNOlRumyMeL5oY=/0x0/filters:format(jpeg)/pic244570.jpg
17321,
17323,https://cf.geekdo-images.com/Es7Zc-_41WzigH15ULeCEA__original/img/lh3cVhGIChhDjzPPVKrYl9vGfX8=/0x0/filters:format(jpeg)/pic78050.jpg
17324,
17325,https://cf.geekdo-images.com/ldwibY8KYw_lveqpD375vg__original/img/9TdTb1hR3GwfVlDJ40OCAWo9Myg=/0x0/filters:format(png)/pic1845058.png
17326,
17327,https://cf.geekdo-images.com/90h0Dpvkm9a_OvobjFETFQ__original/img/aK4eLN3QL2r85Q4APgiOeOWXOw0=/0x0/filters:format(jpeg)/pic6558426.jpg
17328,
17329,https://cf.geekdo-images.com/3We9ciQcC6g4StwcFbzIqw__original/img/uHKkjsq-42iOVJTzsnsTQQtBYe8=/0x0/filters:format(jpeg)/pic8899094.jpg
17330,
17331,https://cf.geekdo-images.com/L5HQ3nJ-r0YmMbSp5tTwSg__original/img/ArX0dHqOButTtOEHO6nk6Gr4hbA=/0x0/filters:format(jpeg)/pic74909.jpg
17332,
17333,https://cf.geekdo-images.com/7lR2LPB5Y6zmH3trRN_5zg__original/img/3Tb1wU5LoJVBYkycETSiZAttJDI=/0x0/filters:format(jpeg)/pic510563.jpg
17334,
17337,https://cf.geekdo-images.com/L6Opyf8mafTKAwy313Ryqg__original/img/Whr1ILSAvMcT_awAy10AnLilR8w=/0x0/filters:format(jpeg)/pic74374.jpg
17338,
17345,https://cf.geekdo-images.com/hYfFG0pO60mBPwxJrWlEDA__original/img/CfgVyFapRYmxiznzf6R-rowVJQ4=/0x0/filters:format(jpeg)/pic117003.jpg
