bgg_id,image
17961,https://cf.geekdo-images.com/zC-RgzgHk4qPDtdxK_Ls_Q__original/img/iIalFQLCwUnG4IR_5HazqNVCp7E=/0x0/filters:format(jpeg)/pic78437.jpg
17962,
17963,https://cf.geekdo-images.com/bjGj-Mu5GHnxoVC5T4Aedg__original/img/8JdH8fxdG6YvMVaz2gEoDzNCyIQ=/0x0/filters:format(jpeg)/pic332168.jpg
17964,
17965,https://cf.geekdo-images.com/U74-SKpPygvx4RszLnSDFA__original/img/njzqQQWtUqz_dErsPzpHDymSMM0=/0x0/filters:format(jpeg)/pic94229.jpg
17966,
17967,https://cf.geekdo-images.com/TXoIOgIbN_y0bx66fCweiQ__original/img/G8c8VKbUS47-MfUkaqv8qSQNCYM=/0x0/filters:format(jpeg)/pic176205.jpg
17968,
17969,https://cf.geekdo-images.com/I-0DdMzKQmP3UbLEB7AsPA__original/img/F-yV-gj8_HlOt9pnwh0nBekG9H4=/0x0/filters:format(jpeg)/pic78482.jpg
17970,
17971,https://cf.geekdo-images.com/7jA1ZQGnK59uA6jptovSFA__original/img/iIsSJt2YZZ4kLth3bKMMLMm3t7g=/0x0/filters:format(jpeg)/pic434689.jpg
17972,
17973,https://cf.geekdo-images.com/1s5Hk9LkDAzrXqzz1qAdZA__original/img/AdL-pJvCNU5YqU86pkMO3jnuQT8=/0x0/filters:format(jpeg)/pic1385807.jpg
17974,
17975,https://cf.geekdo-images.com/mUSaa4aZ4-nXVpsIii-kdA__original/img/TBg7NcM_0Icjuwfi_tSvTjKcoeU=/0x0/filters:format(jpeg)/pic8197701.jpg
17976,
17977,https://cf.geekdo-images.com/vzW4ybuldNojQWuddhVEQg__original/img/a4F1cqj8hHhFy7mhNZWXNtuQPLA=/0x0/filters:format(jpeg)/pic8197708.jpg
17978,
17979,https://cf.geekdo-images.com/3UenA5-xg02vbrHHXRzg0w__original/img/jGmUkZaMSlFR8HG3kpTjN5Shg34=/0x0/filters:format(jpeg)/pic78652.jpg
17980,
17981,https://cf.geekdo-images.com/ptxoeRI4A2qX8MWpgHo-aQ__original/img/ZhKMJP9Qdze3LDe8zO6DTwTpNNY=/0x0/filters:format(jpeg)/pic78655.jpg
17982,
17983,https://cf.geekdo-images.com/VIScU86G0YNqEpxQRcM9wQ__original/img/EfL5wfkzziFypmjRrg8AlOCiHAo=/0x0/filters:format(jpeg)/pic202490.jpg
17984,
17985,https://cf.geekdo-images.com/D_WtQlTTRUCvjEy9JIaVkA__original/img/_Y8mP8UpbwUnEOvHZBy-LZhE4Mk=/0x0/filters:format(jpeg)/pic78630.jpg
17986,
17987,https://cf.geekdo-images.com/L-YUY0_RBRu-5iInMl9--w__original/img/b14EP9KhPPILlxi3RuERbuy5cjk=/0x0/filters:format(jpeg)/pic78639.jpg
17988,
17989,https://cf.geekdo-images.com/nXGMIbmScGIqx2Gb7dsdaA__original/img/RGRZPK0_olsDEiIb6yQYMJqrGn4=/0x0/filters:format(jpeg)/pic78584.jpg
17990,
17991,https://cf.geekdo-images.com/1AkdYW9ymjogA7wJvIBNLA__original/img/o_sle15A8rg3mIMoxg2k0jXB-_c=/0x0/filters:format(jpeg)/pic1678345.jpg
17993,
17994,https://cf.geekdo-images.com/hDXBkt1U09diViZnKM5mog__original/img/LSVgdzEprrWJglBb1azrbXD6oeY=/0x0/filters:format(jpeg)/pic78700.jpg
17995,
17996,https://cf.geekdo-images.com/Gdo2xud8fbnoFYDiSmJTjg__original/img/aUDqyhuiF7Ab5I-Aw3tBDQK32B8=/0x0/filters:format(jpeg)/pic78694.jpg
17997,
17998,https://cf.geekdo-images.com/7X9t_DbiqwaHw2Rjqo9mQQ__original/img/bYJxNb-EJRW0pWvqTW8hVvfCrEs=/0x0/filters:format(jpeg)/pic78999.jpg
18000,
18001,https://cf.geekdo-images.com/LjBGnlb1iZydHCtJu8skQQ__original/img/Y4hZsC64P2NGArDST-w9MXJ3ZdU=/0x0/filters:format(jpeg)/pic143042.jpg
18002,
18003,https://cf.geekdo-images.com/GuK6BUub8QkP0rC7oM9l4Q__original/img/ckUFYHtWUSp81M28Y_7gLMnb19w=/0x0/filters:format(jpeg)/pic78684.jpg
18004,
18005,https://cf.geekdo-images.com/X6fo-dOL1CGPkE9_pP61tA__original/img/K9hf2sbiixjnt7dzaCF0iYlDcXE=/0x0/filters:format(jpeg)/pic78850.jpg
18006,
18007,https://cf.geekdo-images.com/9fy1UqG5d9q2tJrnJRAI0g__original/img/Pdp3MKBjV_p9qCffynd20GAghCM=/0x0/filters:format(jpeg)/pic4856820.jpg
18008,
18009,https://cf.geekdo-images.com/XYK1S26KE7ozTi2RBMI0hw__original/img/TXVZENfD6TMqD6Xn1lsBGTDu8vM=/0x0/filters:format(jpeg)/pic79015.jpg
18010,
18011,https://cf.geekdo-images.com/GRkzZLnLze0if-UnAb2J4g__original/img/aEj7qVzrXNQQ1MIA77_O00xu8eI=/0x0/filters:format(jpeg)/pic4027449.jpg
18012,
18013,https://cf.geekdo-images.com/fxHyIU_xhGC6FwDGvQsLeQ__original/img/qnobGAn0fVpLJUYXMcP0F2S3d78=/0x0/filters:format(jpeg)/pic908661.jpg
18014,
18015,https://cf.geekdo-images.com/K4V0GrDYy_C9BjNTXszlZw__original/img/Bx4bOVVWpGF_Npgnuj49amq1IzY=/0x0/filters:format(jpeg)/pic80905.jpg
18016,
18017,https://cf.geekdo-images.com/9MBHdIjq3dMVumtzwemM2Q__original/img/KSGyTrHYs3Gh5-_hmBwRCdHbkaQ=/0x0/filters:format(jpeg)/pic203036.jpg
18018,
18019,https://cf.geekdo-images.com/gLe49KUHx3TAjeoSxi3yfw__original/img/duPiflK66GtZQwOSesrJG4FF29o=/0x0/filters:format(jpeg)/pic80898.jpg
18020,
18021,https://cf.geekdo-images.com/04YykBcPkzqQf7FLY6qXxQ__original/img/_anD2_N4Z_D13vfZY5rB_FonIic=/0x0/filters:format(jpeg)/pic153366.jpg
18022,
18023,https://cf.geekdo-images.com/unS_z8Zf44Ox8f1EU-2X9Q__original/img/UHB7gjsvBYNK10IeeNN9_D8Cr2o=/0x0/filters:format(jpeg)/pic507992.jpg
18024,
18025,https://cf.geekdo-images.com/1jkcGRWOsRNn9JNnJhH7qQ__original/img/qRzk9QAJjrJTaPiDNCvHKDSoSeQ=/0x0/filters:format(jpeg)/pic1334629.jpg
